./20170602070246013.png:   PNG image data, 27 x 26, 8-bit grayscale, non-interlaced
./20170602070317064.png:   PNG image data, 20 x 20, 8-bit grayscale, non-interlaced
./20170602070722618.png:   PNG image data, 37 x 36, 8-bit grayscale, non-interlaced
./20170602070755205.png:   PNG image data, 26 x 25, 8-bit grayscale, non-interlaced
./20170602070818194.png:   PNG image data, 27 x 26, 8-bit grayscale, non-interlaced
./20170602070926762.png:   PNG image data, 16 x 17, 8-bit grayscale, non-interlaced
./20170602071407198.png:   PNG image data, 29 x 27, 8-bit grayscale, non-interlaced
./20170602071428003.png:   PNG image data, 33 x 33, 8-bit grayscale, non-interlaced
./20170602071730781.png:   PNG image data, 77 x 84, 8-bit grayscale, non-interlaced
./20170602071834718.png:   PNG image data, 37 x 39, 8-bit grayscale, non-interlaced
./20170602071846724.png:   PNG image data, 19 x 19, 8-bit grayscale, non-interlaced
./20170602071910619.png:   PNG image data, 35 x 35, 8-bit grayscale, non-interlaced
./20170602072227137.png:   PNG image data, 21 x 20, 8-bit grayscale, non-interlaced
./20170602072502126.png:   PNG image data, 38 x 37, 8-bit grayscale, non-interlaced
./20170602072659861.png:   PNG image data, 25 x 27, 8-bit grayscale, non-interlaced
./20170602073249028.png:   PNG image data, 18 x 16, 8-bit grayscale, non-interlaced
./20170602073308891.png:   PNG image data, 17 x 20, 8-bit grayscale, non-interlaced
./20170602073322005.png:   PNG image data, 27 x 26, 8-bit grayscale, non-interlaced
./20170602073329559.png:   PNG image data, 20 x 20, 8-bit grayscale, non-interlaced
./20170602073856624.png:   PNG image data, 23 x 22, 8-bit grayscale, non-interlaced
