Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
8:52:10,25.1852,34.6223,12.639,79.9505,22.9995,1.49,2.98036,5.275863,7.478838199,-5.8248,10.0008
8:52:11,25.1454,34.6542,12.877,79.9505,23.0357,1.49,3.01767,5.276079,9.401976769,-5.9112,11.0556
8:52:12,25.1266,34.6662,13.108,79.9261,23.0505,2.03,3.01841,5.27576,8.524945736,-4.5504,10.6596
8:52:13,25.1329,34.6594,13.257,79.9261,23.0434,15.04,3.06162,5.275492,8.72197893,-3.8916,11.2752
8:52:14,25.1589,34.6379,13.257,79.9261,23.0193,98.61,3.19758,5.275291,7.224646929,-4.0212,11.3184
8:52:15,25.1773,34.6215,13.16,79.9505,23.0013,98.58,3.24927,5.274971,5.647042802,-3.7152,10.5732
8:52:16,25.1828,34.6108,13.048,79.9505,22.9915,98.61,3.17262,5.274086,4.356383613,-3.276,10.2636
8:52:17,25.1848,34.6049,12.862,79.9505,22.9864,98.58,3.14151,5.273476,4.383965781,-3.4488,10.1772
8:52:18,25.185,34.6037,12.713,79.9505,22.9855,53.48,3.12695,5.273335,3.40307799,-3.6252,9.2952
8:52:19,25.18,34.6042,12.802,79.9505,22.9874,1.07,3.08723,5.272889,4.466718419,-4.0212,10.4832
8:52:20,25.1608,34.6156,13.1,79.9505,23.0018,1.22,3.05229,5.272451,6.040994158,-4.284,11.0556
8:52:21,25.1683,34.6071,13.345,79.9505,22.9932,1.39,2.96063,5.272087,5.676982678,-3.9348,10.44
8:52:22,25.1891,34.5907,13.352,79.9261,22.9744,1.37,2.90448,5.27202,5.928079033,-3.3192,10.836
8:52:23,25.1963,34.581,13.143,79.9505,22.9649,1.2,2.93879,5.27144,5.36614281,-3.7584,10.836
8:52:24,25.2011,34.5754,12.889,79.8773,22.9592,1.27,2.94805,5.271172,3.290586382,-3.7584,9.738
8:52:25,25.1956,34.5795,12.747,79.8773,22.9639,1.42,2.93991,5.271142,2.925647784,-3.978,9.8244
8:52:26,25.1835,34.5851,12.784,79.9261,22.9718,53.04,2.94356,5.27066,3.543136968,-3.8448,10.5732
8:52:27,25.2028,34.5697,12.977,79.9261,22.9544,98.58,3.00631,5.270578,3.85088314,-3.582,11.142
8:52:28,25.212,34.5531,13.185,79.9017,22.939,98.61,3.12492,5.269277,4.04615239,-4.374,11.1852
8:52:29,25.2137,34.5466,13.259,79.9017,22.9336,98.58,3.24711,5.268579,3.935877056,-4.5072,10.9656
8:52:30,25.2156,34.5394,13.139,79.9017,22.9276,98.58,3.37374,5.267798,4.158740617,-3.7584,11.4516
8:52:31,25.218,34.5343,12.915,79.9017,22.923,98.58,3.41478,5.267338,2.673244935,-3.5388,11.142
8:52:32,25.2179,34.5328,12.751,79.9017,22.9219,98.58,3.35604,5.267122,1.888810987,-4.3308,10.7028
8:52:33,25.215,34.5294,12.758,79.9261,22.9202,98.61,3.28502,5.266364,2.001175469,-4.5936,10.6164
8:52:34,25.2176,34.5214,12.906,79.9261,22.9134,98.61,3.24155,5.265555,3.543136968,-4.9464,11.0556
8:52:35,25.223,34.5118,13.092,79.8773,22.9044,98.58,3.2446,5.264819,5.36614281,-4.3308,10.8792
8:52:36,25.2265,34.5043,13.173,79.9261,22.8977,98.61,3.34833,5.264166,6.407556781,-4.374,10.44
8:52:37,25.2282,34.4978,13.128,79.8529,22.8923,98.61,3.4558,5.26346,6.887485576,-4.5072,10.0872
8:52:38,25.2284,34.4944,12.993,79.9017,22.8897,98.61,3.46514,5.263014,7.169206185,-4.0212,9.8244
8:52:39,25.2291,34.4963,12.889,79.9017,22.8909,98.61,3.36944,5.263341,6.91518827,-4.4604,9.1656
8:52:40,25.2177,34.5021,12.888,79.9017,22.8987,98.58,3.24777,5.262948,7.423365834,-3.9348,9.2952
8:52:41,25.2235,34.4997,12.917,79.9261,22.8952,98.58,3.19841,5.26323,8.270111931,-3.4056,9.4284
8:52:42,25.1807,34.5844,12.968,79.9017,22.9722,98.61,3.14913,5.270288,9.09082809,-3.7584,9.0756
8:52:43,25.1146,34.7332,13.012,79.9017,23.1048,98.61,3.45073,5.283576,9.77153967,-4.1112,8.946
8:52:44,25.115,34.7336,13.018,79.9017,23.1049,98.61,4.33979,5.283673,10.59584097,-4.1544,8.856
8:52:45,25.1152,34.7335,12.965,79.9017,23.1048,98.61,4.68488,5.28368,11.53695903,-3.8916,9.0324
8:52:46,25.1155,34.7333,12.904,79.9017,23.1045,98.61,4.59361,5.28368,11.48082647,-3.0996,8.856
8:52:47,25.1156,34.7329,12.918,79.9017,23.1042,98.61,4.53468,5.283635,12.30994665,-3.3624,8.856
8:52:48,25.1147,34.733,13.066,79.9017,23.1046,98.61,4.5324,5.283569,12.73957692,-3.7584,8.6796
8:52:49,25.1146,34.7333,13.229,79.9017,23.1048,98.61,4.54457,5.283606,13.91723321,-3.8016,8.856
8:52:50,25.1147,34.7334,13.19,79.9017,23.1049,98.61,4.54864,5.283621,14.0046121,-3.276,8.8128
8:52:51,25.1142,34.7332,12.937,79.8773,23.1049,98.61,4.5353,5.283539,13.88890121,-3.1428,8.8128
8:52:52,25.1147,34.7333,12.69,79.8773,23.1048,73.38,4.52257,5.283591,13.2852972,-2.9232,8.0676
8:52:53,25.115,34.7332,12.644,79.8041,23.1047,52.38,4.50919,5.283613,14.5248571,-3.582,8.154
8:52:54,25.1143,34.7334,12.785,79.7065,23.105,98.61,4.52946,5.283561,15.2766537,-3.8916,8.2404
8:52:55,25.1141,34.7334,13.001,79.8773,23.105,98.61,4.55189,5.283546,15.1602727,-3.5388,7.9776
8:52:56,25.1142,34.7333,13.186,79.8773,23.105,98.61,4.54303,5.283554,16.64494355,-3.6252,7.9344
8:52:57,25.1139,34.7334,13.26,79.8773,23.1051,98.61,4.51252,5.283539,17.70041734,-3.8916,8.1972
8:52:58,25.1143,34.7334,13.229,79.8773,23.105,98.61,4.50274,5.283576,18.79118205,-3.8916,8.55
8:52:59,25.1143,34.7333,13.049,79.8773,23.1049,98.61,4.52815,5.283561,20.06707575,-3.8916,8.8128
8:53:00,25.1153,34.7331,12.743,79.8773,23.1045,98.61,4.53834,5.28362,20.42371726,-3.8916,7.6248
8:53:01,25.1153,34.7332,12.467,79.8773,23.1046,98.61,4.52922,5.283635,20.18423753,-3.276,6.9228
8:53:02,25.1142,34.7333,12.429,79.8773,23.105,98.61,4.52714,5.283524,20.3332579,-3.7584,6.4404
8:53:03,25.1138,34.7334,12.681,79.8773,23.1052,98.61,4.53197,5.283509,21.29193,-4.4172,7.362
8:53:04,25.1136,34.7335,13.127,79.8773,23.1053,98.61,4.53583,5.283524,21.77483515,-5.0328,8.3304
8:53:05,25.114,34.7334,13.513,79.8285,23.1051,98.61,4.52775,5.283554,21.53318183,-4.3308,8.46
8:53:06,25.1143,34.7334,13.587,79.8285,23.105,98.61,4.52669,5.283599,21.65395791,-3.8916,8.1972
8:53:07,25.1147,34.7332,13.25,79.8773,23.1048,98.61,4.50701,5.283598,21.62190545,-3.0564,8.1972
8:53:08,25.1151,34.7331,12.646,79.8529,23.1046,98.61,4.49945,5.283606,20.6635703,-2.9232,7.8444
8:53:09,25.115,34.7332,12.22,79.8773,23.1046,98.61,4.51645,5.283583,20.78363867,-3.4488,7.5816
8:53:10,25.1143,34.7336,12.249,79.8529,23.1052,98.61,4.52945,5.283568,22.61891002,-5.2956,7.7148
8:53:11,25.1142,34.7337,12.68,79.8529,23.1052,98.61,4.52648,5.283591,24.8219613,-6.1776,9.252
8:53:12,25.1144,34.7335,13.171,79.8285,23.1051,98.61,4.54154,5.283613,25.37620879,-5.562,8.3736
8:53:13,25.1151,34.7334,13.342,79.8285,23.1047,98.61,4.5488,5.283673,25.40665155,-3.0564,8.1972
8:53:14,25.1157,34.7332,13.178,79.8529,23.1044,98.61,4.53251,5.283703,27.12414428,-3.6252,7.8012
8:53:15,25.1166,34.7332,12.902,79.8529,23.1041,98.61,4.53376,5.283777,27.53432987,-3.8916,7.1856
8:53:16,25.117,34.7332,12.76,79.8285,23.104,98.61,4.54407,5.283814,29.73307376,-4.2408,7.5816
8:53:17,25.1178,34.7332,12.759,79.8285,23.1038,98.61,4.53935,5.283896,30.96537651,-4.4172,7.5816
8:53:18,25.1192,34.7332,12.818,79.8529,23.1034,98.58,4.52994,5.284052,32.08115999,-3.8916,7.7148
8:53:19,25.1193,34.7333,12.802,79.8529,23.1034,98.61,4.52739,5.284074,32.74628922,-3.8916,6.9228
8:53:20,25.1193,34.7333,12.757,79.8529,23.1034,98.61,4.5259,5.284074,33.74929486,-3.8916,6.7896
8:53:21,25.1194,34.7334,12.764,79.8285,23.1034,98.58,4.53057,5.284082,33.6143403,-3.8916,6.1776
8:53:22,25.1192,34.7334,12.882,79.8285,23.1035,98.58,4.53172,5.284074,33.85134018,-4.0212,6.0444
8:53:23,25.1191,34.7332,13.008,79.8285,23.1034,98.58,4.54153,5.284052,33.38073489,-3.6252,6.3072
8:53:24,25.1183,34.7332,12.97,79.8041,23.1037,98.58,4.54877,5.28397,32.34662416,-2.9232,6.3972
8:53:25,25.1167,34.7333,12.843,79.8285,23.1042,98.58,4.5456,5.283799,31.95141797,-2.9664,6.3072
8:53:26,25.1163,34.7332,12.82,79.8285,23.1042,98.58,4.52907,5.283747,30.37915924,-3.4956,6.0444
8:53:27,25.116,34.7333,12.879,79.8285,23.1044,98.58,4.52552,5.283725,29.31692257,-3.0564,5.9112
8:53:28,25.1159,34.7333,12.871,79.8285,23.1044,98.58,4.54061,5.28371,27.88121256,-2.79,5.8248
8:53:29,25.1161,34.7334,12.758,79.8529,23.1044,98.58,4.53799,5.283747,26.99803874,-2.1744,6.1776
8:53:30,25.1165,34.7334,12.683,79.8285,23.1043,98.58,4.54912,5.283784,26.43357597,-2.9232,6.5268
8:53:31,25.1172,34.7333,12.741,79.8285,23.1041,98.61,4.54658,5.283851,25.62505043,-2.9232,6.4404
8:53:32,25.1176,34.7334,12.875,79.8529,23.104,98.58,4.51353,5.283918,25.53103941,-2.9232,6.3504
8:53:33,25.1178,34.7334,12.986,79.8285,23.1039,98.58,4.51464,5.28394,25.03678236,-2.7468,6.5268
8:53:34,25.1179,34.7334,13.022,79.8285,23.1039,98.61,4.53403,5.28394,25.00643195,-2.9664,6.66
8:53:35,25.1182,34.7334,12.94,79.8285,23.1038,98.58,4.52316,5.283978,25.00643195,-2.9232,7.056
8:53:36,25.1188,34.7335,12.805,79.8285,23.1037,98.61,4.51983,5.284044,24.6049914,-2.9232,6.7032
8:53:37,25.119,34.7335,12.648,79.8041,23.1036,98.58,4.51574,5.284059,24.2048348,-2.9232,6.4836
8:53:38,25.1186,34.7334,12.551,79.8285,23.1037,98.58,4.51571,5.284,23.6857481,-2.9232,6.3972
8:53:39,25.1174,34.7334,12.572,79.8285,23.104,98.58,4.52515,5.283873,23.6857481,-2.9232,6.4404
8:53:40,25.1177,34.7334,12.743,79.8285,23.1039,98.61,4.52522,5.283918,24.26766873,-3.6252,6.9228
8:53:41,25.1183,34.7333,12.965,79.8041,23.1037,98.58,4.52677,5.283978,24.94322599,-3.8916,7.0992
8:53:42,25.1184,34.7332,13.091,79.8041,23.1036,98.58,4.52684,5.283978,25.43963988,-3.4956,7.056
8:53:43,25.1187,34.7333,13.046,79.8285,23.1036,98.58,4.52932,5.284022,25.59455228,-3.4488,7.056
8:53:44,25.1194,34.7333,12.866,79.8041,23.1033,98.58,4.53998,5.284082,26.15493543,-3.4488,7.056
8:53:45,25.1195,34.7333,12.635,79.8041,23.1033,98.58,4.54237,5.284082,24.66550314,-2.9232,6.1776
8:53:46,25.1197,34.7331,12.455,79.8041,23.1032,98.58,4.53185,5.284081,25.22157637,-3.672,6.5268
8:53:47,25.119,34.7331,12.476,79.7797,23.1034,98.58,4.53084,5.284,25.19118005,-3.8916,6.57
8:53:48,25.1192,34.7331,12.661,79.8041,23.1033,98.58,4.54387,5.28403,26.02989198,-3.3624,7.3188
8:53:49,25.1193,34.7331,12.869,79.7797,23.1033,98.58,4.54758,5.284052,26.02989198,-3.1428,7.0992
8:53:50,25.1183,34.7332,13.025,79.8041,23.1036,98.58,4.54093,5.283955,26.43357597,-3.8916,7.056
8:53:51,25.1178,34.7331,13.069,79.8041,23.1037,98.58,4.5183,5.283896,26.37216635,-3.8916,6.57
8:53:52,25.1179,34.733,12.949,79.8041,23.1036,98.58,4.5085,5.283881,26.02989198,-3.4956,6.9228
8:53:53,25.1179,34.7329,12.583,79.8041,23.1035,98.58,4.50752,5.283858,26.06050251,-2.6136,6.7896
8:53:54,25.1181,34.7329,12.016,79.8041,23.1035,98.58,4.51761,5.283851,25.22157637,-2.1312,6.4836
8:53:55,25.118,34.7331,11.77,79.8041,23.1037,98.58,4.53042,5.283865,25.87441156,-3.8448,6.3504
8:53:56,25.1175,34.7332,11.963,79.7797,23.1039,98.58,4.54642,5.283836,27.94605215,-5.6484,6.9228
8:53:57,25.1172,34.7331,12.32,79.7797,23.1039,98.58,4.54343,5.283806,28.83441858,-5.6484,6.9228
8:53:58,25.1177,34.7329,12.364,79.8041,23.1036,98.58,4.54528,5.283836,29.18820843,-3.276,6.966
8:53:59,25.1188,34.7331,11.924,79.7797,23.1034,98.58,4.52695,5.283955,29.96031225,-2.9232,7.4952
8:54:00,25.1194,34.7331,11.186,79.7797,23.1032,98.58,4.53517,5.283984,30.05558953,-3.2292,6.9228
8:54:01,25.1179,34.7332,10.671,79.8041,23.1038,98.58,4.54753,5.283828,29.96031225,-4.0212,6.3072
8:54:02,25.1167,34.7334,10.626,79.7797,23.1043,98.58,4.54798,5.283716,32.51225574,-5.6916,7.3188
8:54:03,25.1168,34.7334,10.879,79.7553,23.1042,98.58,4.54957,5.283739,34.52738011,-6.0444,7.9344
8:54:04,25.1162,34.7334,11.064,79.7797,23.1044,98.58,4.54505,5.283679,34.52738011,-4.7268,7.2756
8:54:05,25.1156,34.7335,10.989,79.7797,23.1047,35.68,4.53317,5.283634,35.34651451,-3.8916,7.1856
8:54:06,25.116,34.7333,10.669,79.7797,23.1044,1.54,4.52324,5.283634,37.36136344,-3.8916,7.1856
8:54:07,25.1158,34.7333,10.378,79.7797,23.1045,1.59,4.5155,5.283604,37.60685855,-3.8916,6.7032
8:54:08,25.1164,34.7333,10.161,79.7797,23.1043,2.1,4.50055,5.283649,37.99843856,-3.8916,6.0444
8:54:09,25.1175,34.7334,10.116,79.7797,23.104,1.83,4.51806,5.283775,39.36067519,-3.8916,6.3072
8:54:10,25.1192,34.7335,10.242,79.7797,23.1036,1.39,4.53416,5.283976,42.28044199,-4.3308,6.6168
8:54:11,25.121,34.7337,10.472,79.7797,23.1032,1.37,4.54788,5.284199,46.18673788,-4.8996,6.7032
8:54:12,25.1224,34.734,10.657,79.7553,23.103,1.34,4.55187,5.284393,49.48183262,-4.8132,5.8248
8:54:13,25.1225,34.7339,10.716,79.7553,23.1029,12.43,4.54295,5.284393,52.59862082,-4.4172,4.9464
8:54:14,25.1219,34.7339,10.604,79.6333,23.1031,35.68,4.54439,5.284333,53.29466558,-3.4956,4.374
8:54:15,25.1216,34.7338,10.327,79.7553,23.1031,70.84,4.53453,5.284281,51.32654527,-2.1312,3.7152
8:54:16,25.1212,34.7339,10.073,79.7309,23.1033,98.58,4.54054,5.284236,50.08882245,-2.484,3.672
8:54:17,25.1195,34.7339,9.983,79.7553,23.1038,98.58,4.54742,5.28405,48.20722126,-3.276,3.978
8:54:18,25.1159,34.7339,10.124,79.7553,23.1049,98.58,4.542,5.283694,44.71332573,-3.8916,3.4056
8:54:19,25.1168,34.7339,10.422,79.7797,23.1046,94.36,4.52304,5.28379,41.82979168,-4.1544,4.1976
8:54:20,25.1156,34.7337,10.659,79.7553,23.1049,31.7,4.53872,5.283649,37.36136344,-3.4488,5.3424
8:54:21,25.116,34.7336,10.733,79.7797,23.1046,98.58,4.55128,5.283686,33.91759695,-3.1428,6.0444
8:54:22,25.1153,34.7338,10.688,79.7797,23.105,98.58,4.53263,5.283627,31.78410514,-3.276,6.3972
8:54:23,25.1148,34.7337,10.516,79.7797,23.1051,98.58,4.52683,5.28356,29.8307758,-2.9232,6.7896
8:54:24,25.1137,34.7337,10.307,79.7553,23.1054,98.58,4.53466,5.283441,26.84124747,-2.9232,6.1776
8:54:25,25.1143,34.7336,10.113,79.7797,23.1052,98.58,4.52119,5.283478,25.87441156,-2.1744,6.5268
8:54:26,25.1129,34.7339,10.15,79.7797,23.1058,98.58,4.53103,5.283366,26.21623008,-2.0448,6.6168
8:54:27,25.1122,34.7341,10.529,79.7797,23.1062,98.58,4.53556,5.283344,27.88121256,-3.276,7.362
8:54:28,25.1116,34.7342,11.005,79.7553,23.1065,98.58,4.52544,5.283322,29.2197153,-3.7152,7.2324
8:54:29,25.1125,34.734,11.176,79.7553,23.106,98.58,4.51108,5.283389,30.09001774,-2.3076,7.1856
8:54:30,25.1135,34.7339,11.011,79.7065,23.1056,98.58,4.54187,5.283471,32.04870725,-2.79,7.6716
8:54:31,25.1149,34.7337,10.84,79.7309,23.105,98.58,4.55316,5.28359,32.77899386,-2.9664,6.8796
8:54:32,25.1152,34.7337,10.891,79.7553,23.1049,98.58,4.55542,5.28362,34.22193677,-3.5388,7.2324
8:54:33,25.1159,34.734,11.084,79.7797,23.105,98.58,4.56053,5.283739,36.5211871,-3.8916,7.3188
8:54:34,25.1169,34.734,11.292,79.7797,23.1046,98.58,4.53937,5.28385,37.74874785,-3.8448,7.3188
8:54:35,25.1172,34.734,11.447,79.7553,23.1046,98.58,4.53369,5.283895,39.36067519,-3.4956,6.9228
8:54:36,25.1172,34.734,11.491,79.7797,23.1046,98.58,4.53546,5.283895,39.18009184,-3.0564,6.264
8:54:37,25.1173,34.7341,11.513,79.7553,23.1046,98.58,4.52934,5.28391,40.45419984,-3.0564,6.1776
8:54:38,25.1177,34.734,11.653,79.7553,23.1044,98.58,4.53046,5.283955,40.97123129,-3.582,6.0444
8:54:39,25.1184,34.7341,11.943,79.7797,23.1043,98.58,4.52191,5.284044,41.26937365,-3.8916,6.5268
8:54:40,25.1177,34.734,12.27,79.7553,23.1044,98.58,4.51493,5.283985,41.12013318,-3.8916,6.66
8:54:41,25.1179,34.7339,12.516,79.7553,23.1043,98.58,4.53267,5.284,42.16902496,-3.7584,6.66
8:54:42,25.1184,34.7341,12.679,79.7553,23.1043,98.58,4.53486,5.284082,42.12883925,-3.4056,6.0012
8:54:43,25.1186,34.7341,12.724,79.7797,23.1042,98.58,4.5414,5.284104,42.20614213,-2.9232,5.472
8:54:44,25.1191,34.7341,12.723,79.7553,23.1041,98.58,4.55577,5.284149,42.28044199,-2.5704,5.6916
8:54:45,25.1203,34.7343,12.812,79.7553,23.1038,98.58,4.55613,5.284305,42.32072434,-3.0564,5.562
8:54:46,25.1209,34.7342,13.132,79.7553,23.1036,98.58,4.54478,5.284379,42.54740656,-3.8016,6.0444
8:54:47,25.1212,34.7341,13.563,79.7797,23.1034,98.58,4.54754,5.284402,41.9036523,-3.8016,6.0444
8:54:48,25.1192,34.734,13.808,79.7309,23.1039,98.58,4.54274,5.284201,41.26937365,-3.0564,6.0444
8:54:49,25.1185,34.734,13.823,79.7309,23.1042,98.58,4.52371,5.284134,41.52907318,-2.9232,6.0444
8:54:50,25.1164,34.734,13.874,79.7553,23.1048,98.58,4.52603,5.283911,42.35793096,-3.276,6.2208
8:54:51,25.1146,34.7342,14.127,79.7553,23.1055,98.58,4.53884,5.28377,42.65949844,-3.8916,6.1308
8:54:52,25.1152,34.734,14.447,79.7309,23.1052,98.58,4.54258,5.283815,42.28044199,-3.5388,6.0444
8:54:53,25.1059,34.7364,14.632,79.7309,23.1098,98.58,4.5267,5.283175,42.16902496,-2.9232,5.9544
8:54:54,25.1092,34.7353,14.714,79.7553,23.108,98.58,4.51466,5.283384,41.60565378,-2.8368,5.7816
8:54:55,25.1006,34.7375,14.832,79.7553,23.1122,98.58,4.53756,5.282781,41.71608985,-2.9232,6.3072
8:54:56,25.0897,34.7404,15.04,79.7309,23.1178,98.58,4.54877,5.282045,41.98068141,-2.9232,6.1776
8:54:57,25.0716,34.7441,15.248,79.7553,23.1261,98.58,4.55908,5.280684,42.20614213,-3.186,6.1308
8:54:58,25.0595,34.7473,15.419,79.7309,23.1322,98.58,4.55415,5.279867,42.05471713,-3.4488,6.0444
8:54:59,25.0553,34.7481,15.538,79.7065,23.134,98.58,4.54297,5.279539,41.75294405,-3.0564,5.9112
8:55:00,25.0538,34.7482,15.679,79.7309,23.1346,98.58,4.54783,5.279398,41.34259557,-2.9232,5.7348
8:55:01,25.0544,34.7478,15.939,79.7309,23.1341,98.58,4.54287,5.279436,41.37923741,-2.9232,5.5152
8:55:02,25.0614,34.7455,16.311,79.7553,23.1303,98.58,4.5452,5.27986,41.98068141,-3.276,6.5268
8:55:03,25.0519,34.7481,16.683,79.7553,23.1351,98.58,4.54452,5.279235,42.32072434,-3.9348,6.9228
8:55:04,25.0562,34.7471,16.906,79.7309,23.133,98.58,4.53969,5.279562,43.15701348,-4.0212,6.9228
8:55:05,25.0566,34.7467,16.876,79.7065,23.1326,98.58,4.5299,5.279548,43.69663898,-3.8016,6.57
8:55:06,25.0613,34.7455,16.615,79.7309,23.1302,98.58,4.53055,5.27986,43.50358808,-3.0096,6.2208
8:55:07,25.0665,34.7441,16.257,79.7309,23.1277,98.58,4.51883,5.280202,42.54740656,-2.088,5.6916
8:55:08,25.0559,34.747,16.323,79.7309,23.1331,98.58,4.50867,5.279495,42.65949844,-3.7584,5.4288
8:55:09,25.0538,34.7477,16.882,79.7309,23.1342,98.58,4.52784,5.279399,43.85216387,-5.6916,5.9112
8:55:10,25.0527,34.7479,17.552,79.7309,23.1347,98.58,4.54596,5.279332,45.26421347,-6.0012,6.3072
8:55:11,25.0546,34.7473,17.73,79.7309,23.1337,98.58,4.54164,5.279459,43.92848742,-2.6136,6.4404
8:55:12,25.0552,34.7471,17.305,79.7065,23.1333,98.58,4.50818,5.279473,43.38679198,-1.9548,6.3504
8:55:13,25.0602,34.7456,16.634,79.7065,23.1307,98.58,4.49308,5.279763,42.89054697,-2.0448,5.6052
8:55:14,25.0611,34.7455,16.262,79.7309,23.1303,98.58,4.51946,5.27983,42.43241037,-3.276,5.076
8:55:15,25.0617,34.7452,16.299,79.7065,23.1299,98.58,4.52375,5.279845,43.54151643,-4.8132,5.166
8:55:16,25.0583,34.7466,16.626,79.7309,23.132,98.58,4.53319,5.279696,43.89031342,-5.166,5.8248
8:55:17,25.0609,34.7461,17.08,79.7065,23.1308,98.58,4.52967,5.279919,44.3179926,-5.2956,6.1776
8:55:18,25.0709,34.743,17.482,79.7309,23.1255,98.58,4.53582,5.280559,44.55551359,-4.1112,6.264
8:55:19,25.0677,34.7437,17.623,79.7065,23.1269,98.58,4.53357,5.280321,45.62353374,-3.582,6.1308
8:55:20,25.0686,34.7433,17.303,79.7309,23.1264,98.58,4.53012,5.280351,45.30655972,-2.8368,5.6916
8:55:21,25.0774,34.7411,16.625,79.7553,23.122,98.58,4.54471,5.280938,44.63275571,-2.3076,5.562
8:55:22,25.0784,34.7411,16.118,79.7309,23.1217,98.58,4.55519,5.281019,44.55551359,-2.6136,5.166
8:55:23,25.0737,34.7422,16.177,79.7309,23.1241,98.58,4.55483,5.280685,46.7959301,-4.7268,5.868
8:55:24,25.0651,34.7444,16.743,79.7309,23.1283,98.58,4.53439,5.28012,49.74002764,-6.966,6.3972
8:55:25,25.0632,34.7446,17.421,79.7309,23.129,98.58,4.52659,5.279979,51.82067568,-7.2324,6.0876
8:55:26,25.0652,34.744,17.629,79.7065,23.128,98.58,4.53196,5.280113,49.09532118,-1.6488,5.7816
8:55:27,25.0667,34.7437,17.263,79.7065,23.1273,98.58,4.54104,5.280209,50.26417446,-1.9548,5.6916
8:55:28,25.0705,34.7428,16.667,79.7065,23.1254,98.58,4.54048,5.280455,51.19104309,-2.394,6.0444
8:55:29,25.0745,34.7419,16.339,79.7065,23.1236,98.58,4.5379,5.280737,51.68369827,-3.3624,5.8248
8:55:30,25.0735,34.7422,16.457,79.7553,23.1241,98.58,4.54164,5.280678,52.87493794,-4.77,5.7348
8:55:31,25.0672,34.7437,16.874,79.7309,23.1271,98.58,4.55308,5.280246,54.96484894,-5.8248,5.9112
8:55:32,25.0626,34.7446,17.276,79.7309,23.1292,98.58,4.5489,5.279912,56.10284719,-5.0328,5.6484
8:55:33,25.0636,34.7442,17.506,79.7309,23.1286,98.58,4.53492,5.279964,56.20159962,-3.5388,5.2524
8:55:34,25.0641,34.7444,17.505,79.7065,23.1286,98.58,4.54318,5.280039,56.7075813,-2.8368,4.8132
8:55:35,25.0637,34.7443,17.326,79.7065,23.1287,98.58,4.53911,5.279986,57.11900614,-2.484,4.374
8:55:36,25.0643,34.7442,17.102,79.6333,23.1284,98.58,4.52598,5.280016,57.11900614,-2.6604,4.1976
8:55:37,25.0624,34.7446,16.997,79.7309,23.1292,98.58,4.53541,5.27986,58.05972261,-3.4056,3.8016
8:55:38,25.0589,34.7456,17.19,79.7309,23.1311,98.58,4.53534,5.279644,58.86152151,-4.0212,3.6252
8:55:39,25.0566,34.7463,17.688,79.7309,23.1323,98.58,4.54443,5.279526,59.62790244,-4.1544,3.3192
8:55:40,25.0439,34.7503,18.127,79.7309,23.1392,98.58,4.55373,5.278775,58.75531604,-3.6252,3.8448
8:55:41,25.0445,34.7507,18.305,79.6821,23.1393,98.58,4.54333,5.278887,57.95158381,-2.3076,3.9348
8:55:42,25.0553,34.7467,18.103,79.7065,23.133,98.58,4.54043,5.279474,57.63766672,-2.3508,4.0212
8:55:43,25.0557,34.7466,17.656,79.6821,23.1328,98.58,4.54232,5.279466,57.11900614,-2.2212,4.1544
8:55:44,25.056,34.7463,17.215,79.7309,23.1325,98.58,4.54206,5.279444,57.01782845,-2.7036,3.8448
8:55:45,25.0537,34.7471,17.028,79.6821,23.1338,98.58,4.54209,5.279302,57.01782845,-3.2292,4.1544
8:55:46,25.0513,34.7481,17.214,79.7309,23.1353,98.58,4.56399,5.279206,56.35434321,-3.582,4.0644
8:55:47,25.0476,34.7494,17.66,79.7065,23.1374,98.58,4.55724,5.279013,56.45374806,-3.7584,4.5072
8:55:48,25.0436,34.7507,18.129,79.7309,23.1395,98.58,4.53321,5.27879,56.96313867,-3.8916,4.0644
8:55:49,25.044,34.7503,18.336,79.7309,23.1392,98.58,4.53186,5.27879,54.9169712,-2.1744,4.0644
8:55:50,25.046,34.75,18.164,79.7309,23.1384,98.58,4.54063,5.278946,53.66824041,-1.8252,3.978
8:55:51,25.0494,34.7486,17.716,79.7065,23.1363,98.58,4.53765,5.279094,53.62184597,-1.9548,4.8132
8:55:52,25.0491,34.7487,17.239,79.6089,23.1364,98.58,4.53633,5.279057,52.59862082,-2.1744,4.6368
8:55:53,25.0491,34.7487,16.992,79.3404,23.1364,98.58,4.52644,5.27905,52.36905564,-2.79,4.2408
8:55:54,25.0492,34.7487,17.096,79.7309,23.1364,98.58,4.54093,5.279057,52.68927178,-3.7584,4.6368
8:55:55,25.0449,34.7502,17.549,79.7309,23.1388,98.58,4.55912,5.278834,53.38679101,-4.4172,4.8132
8:55:56,25.0447,34.7502,18.152,79.7309,23.1388,98.58,4.56238,5.278835,53.81161275,-4.5072,5.076
8:55:57,25.045,34.7499,18.479,79.7309,23.1386,98.58,4.54018,5.27885,52.18551149,-2.2212,5.1192
8:55:58,25.0466,34.7496,18.3,79.7065,23.1379,98.58,4.51615,5.278968,52.36905564,-1.5156,5.7348
