Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
15:34:59,19.2462,43.169,267.707,79.5601,31.2136,89.28,4.04286,5.692857,170.3423938,0.0648,4.77
15:35:00,19.2453,43.1783,267.79,79.5601,31.2209,98.56,4.04002,5.693825,170.7675637,0.0648,4.8996
15:35:01,19.2424,43.1826,267.91,79.5601,31.225,98.56,4.03585,5.69398,170.9091719,0.0648,4.6368
15:35:02,19.243,43.173,268.141,79.5357,31.2175,98.56,4.0464,5.692951,171.9845572,0.0648,4.0212
15:35:03,19.234,43.1749,268.404,79.5357,31.2214,98.56,4.05734,5.692103,171.5329858,0.0648,4.5072
15:35:04,19.2328,43.174,268.606,79.5357,31.221,98.56,4.05436,5.691855,171.8711337,0.0648,4.68
15:35:05,19.2352,43.172,268.733,79.5357,31.2188,98.56,4.04248,5.691915,171.9845572,0.0648,4.6368
15:35:06,19.2299,43.1814,268.823,79.5357,31.2274,98.56,4.04698,5.692369,172.4656824,0.0648,4.9896
15:35:07,19.2277,43.1801,268.951,79.5357,31.2271,98.56,4.05042,5.691966,172.8307938,0.0648,4.3308
15:35:08,19.2265,43.1742,269.153,79.5112,31.2228,98.56,4.04915,5.691135,172.6344104,0.0648,4.4172
15:35:09,19.2238,43.1744,269.4,79.5112,31.2238,98.56,4.04945,5.690852,173.2833122,0.0648,4.2408
15:35:10,19.2209,43.1713,269.632,79.5112,31.2221,98.56,4.05417,5.69015,172.6066788,0.0648,4.8996
15:35:11,19.226,43.1711,269.789,79.5112,31.2206,98.56,4.04093,5.69075,173.0848117,0.0648,4.8996
15:35:12,19.2206,43.177,269.916,79.5112,31.2266,98.56,4.03529,5.690793,173.2533116,0.0648,4.5504
15:35:13,19.2211,43.1749,270.044,79.5112,31.2249,98.56,4.04882,5.690621,173.9866607,0.0648,4.374
15:35:14,19.2224,43.1782,270.156,79.5112,31.227,98.56,4.05465,5.691153,173.9866607,0.0648,4.6368
15:35:15,19.2216,43.176,270.336,79.5112,31.2256,98.56,4.04299,5.690827,174.2677396,0.0648,4.5072
15:35:16,19.2202,43.1724,270.553,79.5112,31.2231,98.53,4.03303,5.690236,174.4358596,0.0648,4.5936
15:35:17,19.2126,43.1731,270.8,79.4868,31.2258,98.56,4.03251,5.689414,175.0825711,0.0648,4.4172
15:35:18,19.211,43.1701,270.987,79.4868,31.2239,98.56,4.04898,5.688874,174.6338572,0.0648,5.0328
15:35:19,19.2106,43.1738,271.114,79.4868,31.2268,98.56,4.05059,5.689268,175.3079627,0.0648,4.3308
15:35:20,19.2174,43.1728,271.204,79.4868,31.2242,98.56,4.03674,5.689979,175.0549669,0.0648,4.4604
15:35:21,19.2139,43.1759,271.339,79.4868,31.2276,98.56,4.03264,5.68992,174.8870166,0.0648,4.77
15:35:22,19.2131,43.1795,271.533,79.4868,31.2305,87.37,4.03157,5.690254,175.5332816,0.0648,4.8132
15:35:23,19.2117,43.1789,271.78,79.4624,31.2304,88.79,4.0334,5.690031,176.0089871,0.0648,4.5072
15:35:24,19.2081,43.1757,272.02,79.4624,31.229,98.56,4.03978,5.689243,175.7562331,0.0648,4.6368
15:35:25,19.2092,43.1756,272.177,79.4624,31.2286,98.56,4.04846,5.689354,175.9814178,0.0648,4.6368
15:35:26,19.2071,43.1705,272.289,79.4624,31.2253,98.56,4.05152,5.688523,175.7562331,0.0648,4.8564
15:35:27,19.2079,43.1596,272.372,79.4624,31.2167,98.56,4.04424,5.687367,175.9814178,0.0648,4.4172
15:35:28,19.2071,43.1515,272.544,79.4624,31.2107,98.56,4.03864,5.68633,175.9814178,0.0648,4.9464
15:35:29,19.2003,43.1608,272.769,79.4624,31.2197,98.53,4.04059,5.686596,176.2341023,0.0648,4.5072
15:35:30,19.1977,43.154,273.016,79.438,31.2151,98.56,4.03832,5.685517,176.2341023,0.0648,4.6368
15:35:31,19.198,43.1453,273.218,79.438,31.2083,98.56,4.03861,5.684549,176.2341023,0.0648,4.6368
15:35:32,19.1974,43.1456,273.375,79.438,31.2087,98.56,4.04901,5.684515,176.3741954,0.0648,4.8996
15:35:33,19.1999,43.1453,273.495,79.4136,31.2078,98.56,4.05325,5.684789,176.5142668,0.0648,4.8996
15:35:34,19.2004,43.1421,273.614,79.438,31.2053,98.56,4.05449,5.68448,176.4867134,0.0648,4.6368
15:35:35,19.2007,43.1487,273.779,79.438,31.2103,98.56,4.0528,5.685294,177.1018897,0.0648,4.1544
15:35:36,19.2011,43.1477,273.989,79.4136,31.2094,98.56,4.0513,5.685234,177.1592575,0.0648,4.4172
15:35:37,19.2014,43.1554,274.265,79.438,31.2152,98.56,4.05557,5.686177,177.3818177,0.0648,4.4172
15:35:38,19.2011,43.1474,274.535,79.438,31.2092,98.53,4.05592,5.685235,176.9894405,0.0648,4.77
15:35:39,19.1999,43.1492,274.714,79.4136,31.2108,98.56,4.05012,5.685295,177.6915015,0.0648,4.5504
15:35:40,19.2002,43.1527,274.842,79.4136,31.2135,98.56,4.03273,5.685749,2.813207061,0.0648,4.9896
15:35:41,19.2007,43.1482,274.961,79.3892,31.2099,98.56,4.02146,5.685295,1.861294279,0.0648,4.68
15:35:42,19.1992,43.146,275.119,79.3892,31.2086,98.56,4.03243,5.684875,1.721424185,0.0648,4.8564
15:35:43,19.1995,43.1466,275.328,79.3892,31.2089,98.56,4.04166,5.684978,1.2445622,0.0648,4.5072
15:35:44,19.199,43.1475,275.583,79.4136,31.2098,98.56,4.0402,5.685038,1.384400736,-0.0216,4.68
15:35:45,19.1977,43.1494,275.852,79.4136,31.2115,98.56,4.04745,5.685116,0.630266285,0.0648,4.8132
15:35:46,19.1961,43.1484,276.077,79.3892,31.2112,87.42,4.05638,5.684816,0.37815489,0.0648,4.5504
15:35:47,19.1905,43.1383,276.241,79.3892,31.205,88.62,4.04955,5.682974,0.265853371,0.0648,4.5504
15:35:48,19.1885,43.1468,276.354,79.3892,31.2121,98.56,4.04633,5.68372,0.153552873,0.0648,4.6368
15:35:49,19.1922,43.1499,276.466,79.3892,31.2135,98.56,4.04767,5.684542,359.1474073,0.0648,4.2408
15:35:50,19.1584,43.1465,276.676,79.3648,31.2199,98.56,4.05014,5.680063,359.8464471,0.0648,4.8132
15:35:51,19.1595,43.1457,276.96,79.3892,31.2191,98.56,4.03719,5.680124,358.8104542,0.0648,4.5936
15:35:52,19.1605,43.1447,277.237,79.3892,31.218,98.56,4.03729,5.680141,359.34223,0.0648,4.8564
15:35:53,19.1462,43.152,277.424,79.3648,31.2274,98.56,4.04735,5.679259,358.6431091,0.0648,4.8132
15:35:54,19.1571,43.1543,277.522,79.3648,31.2263,98.56,4.05096,5.680852,358.1387057,-0.0216,4.77
15:35:55,19.1618,43.1508,277.604,79.3648,31.2223,98.56,4.04047,5.681023,182.5608279,0.0648,4.1544
15:35:56,19.1509,43.1413,277.822,79.3648,31.218,98.56,4.02689,5.678609,358.30609,-0.0216,4.77
15:35:57,19.1346,43.1412,278.128,79.3648,31.2223,98.56,4.02265,5.676648,357.9437861,0.0648,4.7268
15:35:58,19.1254,43.1463,278.42,79.3648,31.2287,98.56,4.03684,5.676135,182.3084985,0.0648,4.68
15:35:59,19.1311,43.1422,278.578,79.3404,31.224,98.56,4.04855,5.676366,182.365842,0.0648,4.6368
15:36:00,19.1434,43.153,278.638,79.3404,31.229,98.56,4.03993,5.679097,182.5332988,-0.0216,4.77
15:36:01,19.1381,43.152,278.735,79.3404,31.2296,98.56,4.02844,5.678352,182.8981103,0.0648,4.5072
15:36:02,19.1228,43.1449,278.975,79.3404,31.2283,98.56,4.03572,5.675682,182.8981103,-0.0216,4.6368
15:36:03,18.9974,43.1793,279.281,79.316,31.2884,98.53,4.04675,5.664509,182.953186,0.0648,4.8564
15:36:04,19.0019,43.17,279.551,79.3404,31.28,98.56,4.0277,5.664004,182.6732449,0.0648,5.076
15:36:05,19.0068,43.1599,279.731,79.316,31.271,98.56,4.02334,5.663431,183.0380998,0.0648,4.8996
15:36:06,19.0253,43.1524,279.858,79.316,31.2602,98.56,4.03758,5.664799,183.403078,0.0648,4.5072
15:36:07,19.0322,43.1567,279.963,79.316,31.2617,98.56,4.04742,5.666151,183.5982479,0.0648,4.4172
15:36:08,19.0136,43.164,280.105,79.316,31.2723,98.56,4.03659,5.664748,183.2056522,0.0648,4.8132
15:36:09,19.0259,43.1469,280.345,79.316,31.2559,98.53,4.01121,5.664269,183.570692,0.0648,4.4172
15:36:10,19.0444,43.1504,280.629,79.316,31.2536,87.33,4.01328,5.666921,183.1505635,0.0648,4.8132
15:36:11,19.0701,43.1444,280.877,79.316,31.2421,88.33,4.02866,5.669359,183.9634445,0.0648,4.4172
15:36:12,19.0695,43.1456,280.997,79.316,31.2432,98.56,4.04182,5.669427,183.6258046,0.0648,4.68
15:36:13,19.0439,43.1598,281.072,79.2916,31.261,98.56,4.04875,5.667973,183.6832171,0.0648,4.77
15:36:14,19.0384,43.16,281.17,79.2916,31.2626,98.56,4.04867,5.667341,184.4966036,-0.0216,4.284
15:36:15,19.0701,43.1499,281.439,79.2916,31.2463,98.56,4.04367,5.67001,184.9450331,-0.4176,4.1976
15:36:16,19.0855,43.1389,281.799,79.2916,31.2337,98.56,4.02838,5.670617,184.8898259,0.1116,4.5936
15:36:17,19.0041,43.1422,282.113,79.2916,31.2581,98.56,4.02955,5.661175,185.1428969,0.0648,4.5504
15:36:18,18.9805,43.1561,282.27,79.2916,31.2751,98.56,4.04014,5.659944,184.7495281,0.0648,4.77
15:36:19,19.0595,43.1382,282.331,79.2672,31.2402,98.56,4.04126,5.667426,186.0686504,0.0648,4.2408
15:36:20,19.0549,43.1427,282.391,79.2916,31.2448,98.56,4.03551,5.667392,186.2945636,0.0648,3.9348
15:36:21,18.9017,43.1674,282.586,79.2916,31.3049,98.56,4.03496,5.651731,186.239229,0.0648,4.284
15:36:22,18.8455,43.181,282.871,79.2916,31.3303,98.56,4.02262,5.64653,186.0133393,-0.0216,4.3308
15:36:23,18.7671,43.1881,283.14,79.2672,31.3566,98.53,4.03117,5.637873,184.9450331,0.0648,4.9896
15:36:24,18.761,43.1873,283.32,79.2672,31.3576,98.56,4.03389,5.637053,185.9856859,0.0648,4.5504
15:36:25,18.8001,43.178,283.425,79.2672,31.3401,98.56,4.0095,5.640715,185.3937665,0.0648,4.77
15:36:26,18.8064,43.1682,283.568,79.2672,31.3309,98.56,4.01543,5.640365,185.7875435,-0.0216,4.6368
15:36:27,18.7734,43.1707,283.77,79.2672,31.3416,98.56,4.02154,5.636669,185.7046209,0.0648,4.1976
15:36:28,18.7585,43.1706,284.025,79.2916,31.3455,98.56,4.00779,5.634877,186.1815949,0.0648,4.1112
15:36:29,18.7453,43.1734,284.249,79.2672,31.3511,98.56,3.99715,5.633606,185.4513198,-0.0216,4.374
15:36:30,18.7361,43.1671,284.452,79.2672,31.3487,98.56,3.99856,5.631789,185.4236935,0.0648,4.2408
15:36:31,18.7335,43.1648,284.639,79.2672,31.3477,98.56,4.00827,5.631217,185.6194074,0.0648,3.8916
15:36:32,18.7199,43.1694,284.819,79.2428,31.3548,98.56,4.00199,5.630109,185.5065762,0.0648,4.1544
15:36:33,18.726,43.1651,284.984,79.2672,31.3499,98.56,4.00453,5.630373,185.0853721,-0.0216,4.4172
15:36:34,18.7215,43.1587,285.134,79.2428,31.3462,87.25,4.0128,5.629102,185.7875435,0.0648,4.0212
15:36:35,18.7268,43.1549,285.314,79.2428,31.3418,88.03,4.01096,5.629315,185.4236935,0.0648,4.4604
15:36:36,18.7259,43.1459,285.508,79.2672,31.3352,98.56,4.0141,5.628181,185.4513198,-0.0648,4.2408
15:36:37,18.7339,43.1496,285.718,79.2428,31.3359,98.56,4.00475,5.629571,185.9856859,-0.0216,4.1544
15:36:38,18.7411,43.1471,285.95,79.2428,31.3321,98.56,3.99837,5.630169,186.6613069,-0.1548,4.1112
15:36:39,18.7469,43.1432,286.19,79.2428,31.3275,98.56,4.00151,5.630433,185.9004299,-0.2844,4.77
15:36:40,18.7397,43.1441,286.37,79.2428,31.3301,98.56,3.99489,5.629674,186.4075568,0.0648,4.374
15:36:41,18.7353,43.1515,286.512,79.2428,31.337,98.56,3.98625,5.629998,186.8574762,0.0648,3.978
15:36:42,18.7256,43.1434,286.654,79.2428,31.3333,98.56,3.99931,5.627909,187.506577,-0.1116,4.1544
15:36:43,18.7292,43.1326,286.833,79.2428,31.324,98.56,4.00716,5.627107,187.3933212,0.0216,3.672
15:36:44,18.7388,43.1315,287.073,79.2428,31.3206,98.56,4.00776,5.628156,186.5759402,-0.0216,4.0644
15:36:45,18.7321,43.1338,287.327,79.2428,31.3242,98.56,4.00663,5.627627,186.5482568,-0.0648,4.1112
15:36:46,18.7276,43.1303,287.566,79.2428,31.3227,98.56,4.00549,5.626681,186.4928947,-0.2844,4.1544
15:36:47,18.7297,43.1281,287.754,79.2428,31.3204,98.56,4.01876,5.626698,185.5342063,0.0648,4.6368
15:36:48,18.7217,43.1303,287.881,79.2428,31.3242,98.56,4.01489,5.62599,185.7322604,0.0648,4.284
15:36:49,18.7224,43.1296,287.978,79.2428,31.3236,98.56,4.00994,5.625999,185.8727821,-0.0216,4.1544
15:36:50,18.7228,43.1282,288.128,79.2428,31.3223,98.56,4.01168,5.625897,186.1262722,-0.198,4.0212
15:36:51,18.6795,43.1305,288.382,79.2428,31.3357,98.56,4.01912,5.620952,186.2668955,-0.3744,3.672
15:36:52,18.6549,43.1385,288.682,79.2428,31.3483,98.53,4.01188,5.618924,186.6613069,-0.6804,3.9348
15:36:53,18.6456,43.1381,288.944,79.2428,31.3504,98.56,3.99768,5.617765,186.4928947,-0.5508,3.9348
15:36:54,18.6342,43.1359,289.101,79.2428,31.3518,98.56,3.98861,5.616146,187.7054241,-0.0216,3.7584
15:36:55,18.6313,43.1264,289.213,79.2428,31.3452,98.56,3.9941,5.614706,187.3101314,0.0648,4.1112
15:36:56,18.6305,43.1194,289.355,79.2428,31.3401,98.56,4.00385,5.613811,187.6198623,-0.504,3.7584
15:36:57,18.6401,43.111,289.572,79.2428,31.3311,98.56,4.01238,5.614024,187.9298174,-0.6804,4.1976
15:36:58,18.6307,43.1129,289.819,79.2428,31.335,87.23,4.00699,5.613113,187.6476102,-0.3312,4.0212
15:36:59,18.6324,43.1127,290.021,79.2428,31.3345,87.84,4.00808,5.613317,187.6753599,-0.0216,4.0644
15:37:00,18.6468,43.1115,290.186,79.2428,31.3297,98.56,4.00002,5.614919,187.8742861,-0.4176,3.8916
15:37:01,18.6471,43.1109,290.343,79.2428,31.3291,98.56,3.99843,5.614885,187.506577,-0.2844,4.2408
15:37:02,18.6359,43.1098,290.523,79.2428,31.3313,98.56,3.99377,5.613428,187.506577,-0.9,3.9348
15:37:03,18.6249,43.108,290.74,79.2428,31.3328,98.56,3.99466,5.611904,186.9428926,-0.9468,4.0212
15:37:04,18.6331,43.1044,290.979,79.2428,31.3279,98.56,3.99766,5.612491,187.0837482,-0.3744,4.0212
15:37:05,18.6355,43.1052,291.182,79.2672,31.3278,98.56,4.00202,5.612875,188.3256978,-0.2412,3.7152
15:37:06,18.6338,43.1078,291.354,79.2672,31.3303,98.56,3.99773,5.612986,188.2122183,-0.2844,3.8916
15:37:07,18.6588,43.0986,291.504,79.2672,31.3166,98.56,4.00354,5.614954,188.6663356,-0.2412,3.9348
15:37:08,18.6604,43.1049,291.661,79.2672,31.321,98.56,4.00947,5.615874,188.4670142,-0.504,4.0644
15:37:09,18.6968,43.0885,291.848,79.2672,31.2988,98.56,4.00416,5.618388,188.9492759,-0.8568,3.8916
15:37:10,18.6721,43.0935,292.066,79.2672,31.3092,98.56,4.00415,5.616002,189.6018161,-0.7236,3.6252
15:37:11,18.6567,43.098,292.313,79.2672,31.3167,98.56,4.00521,5.614673,190.0274516,-0.7704,4.0212
15:37:12,18.646,43.1023,292.552,79.2672,31.3229,98.56,4.00152,5.613889,190.1112483,-0.4176,3.8448
15:37:13,18.6434,43.0963,292.717,79.2672,31.3189,98.56,4.00636,5.612901,190.1694533,-0.0216,3.8016
15:37:14,18.6343,43.1028,292.86,79.2672,31.3263,98.56,4.00857,5.612544,190.1694533,-0.7704,3.8916
15:37:15,18.6398,43.1076,292.994,79.2672,31.3285,98.56,4.00204,5.613762,190.3674299,-0.4176,3.5388
15:37:16,18.6324,43.1153,293.182,79.2672,31.3364,98.56,3.99801,5.613771,189.118681,-0.9468,3.978
15:37:17,18.6363,43.112,293.392,79.2672,31.3329,98.53,3.99517,5.613873,189.2603003,-0.5508,3.8916
15:37:18,18.6387,43.0982,293.616,79.2672,31.3217,98.56,4.00156,5.612595,188.921436,-0.6804,3.9348
15:37:19,18.6388,43.0956,293.826,79.2916,31.3196,98.56,3.99452,5.612322,189.0629774,-0.9468,3.672
15:37:20,18.6362,43.0962,293.976,79.2672,31.3207,98.56,4.00197,5.612075,188.921436,-0.5508,3.7152
15:37:21,18.6311,43.0975,294.118,79.2916,31.3231,98.56,4.0057,5.611624,189.2603003,-0.5508,3.6252
15:37:22,18.6281,43.0871,294.298,79.2672,31.3159,87.33,3.99846,5.610074,188.6941562,-0.9468,3.672
15:37:23,18.629,43.0848,294.545,79.2672,31.3139,87.67,3.99414,5.609929,188.8912786,-0.8136,4.1112
15:37:24,18.6262,43.0932,294.792,79.2672,31.3211,98.56,3.98704,5.61056,189.7715397,-0.2844,3.582
15:37:25,18.6244,43.0889,294.994,79.2672,31.3182,98.56,3.99348,5.60987,189.62971,-0.3312,4.0212
15:37:26,18.6265,43.0887,295.144,79.2672,31.3176,98.56,3.98343,5.610117,189.8575969,-0.4176,3.6252
15:37:27,18.6314,43.0875,295.294,79.2672,31.3154,98.56,3.98599,5.610568,190.3394727,-0.4176,3.4056
15:37:28,18.6353,43.0949,295.443,79.2916,31.32,98.56,3.99064,5.611897,189.9134298,-0.1548,3.582
15:37:29,18.6369,43.0906,295.601,79.2916,31.3162,98.56,4.00682,5.611599,190.0553814,-0.4608,3.672
15:37:30,18.6402,43.0827,295.811,79.2916,31.3093,98.56,4.01578,5.611105,190.1973954,-0.6804,3.978
15:37:31,18.6443,43.0818,296.05,79.2672,31.3075,98.56,4.00896,5.611497,190.3394727,-0.6804,3.7584
15:37:32,18.647,43.0824,296.29,79.2916,31.3073,98.56,4.00109,5.611915,190.852424,-0.2844,3.1428
15:37:33,18.6468,43.0805,296.47,79.2672,31.3059,98.56,4.00125,5.611676,191.0812016,-0.1548,3.276
15:37:34,18.6458,43.0888,296.597,79.2916,31.3125,98.56,4.00286,5.612511,190.8804281,-0.4608,3.8916
15:37:35,18.645,43.0963,296.74,79.2916,31.3185,98.56,3.98503,5.613295,190.852424,-0.504,3.3624
15:37:36,18.6439,43.0913,296.919,79.2916,31.3149,98.56,3.98976,5.612588,190.852424,-0.594,3.4956
15:37:37,18.6422,43.0874,297.159,79.2672,31.3124,98.56,4.00123,5.611949,190.6238213,-0.8136,3.4956
15:37:38,18.6355,43.0937,297.399,79.2672,31.319,98.56,3.99998,5.611881,190.852424,-0.8136,3.3624
15:37:39,18.6341,43.0931,297.564,79.2672,31.3189,98.56,4.00739,5.611643,190.4816144,-0.4608,3.8916
15:37:40,18.6377,43.0844,297.699,79.2916,31.3113,98.56,4.00743,5.611089,190.852424,-0.4176,3.4056
15:37:41,18.6343,43.0798,297.879,79.2916,31.3087,98.56,4.00007,5.610161,190.8244225,-0.594,3.6252
15:37:42,18.6334,43.0812,298.081,79.2672,31.3099,98.56,4.00464,5.610229,189.9995242,-0.8136,3.3624
15:37:43,18.6409,43.0792,298.291,79.2672,31.3065,98.56,4.00597,5.610911,190.22534,-0.5508,3.4956
15:37:44,18.648,43.0846,298.478,79.2672,31.3087,98.56,3.99934,5.612393,189.8575969,-0.6804,3.6252
15:37:45,18.6497,43.0818,298.644,79.2672,31.3062,98.56,3.99938,5.612291,189.8575969,-0.5508,3.4056
15:37:46,18.649,43.0785,298.809,79.2672,31.3038,87.45,3.99238,5.611831,189.8575969,-0.6804,3.4956
15:37:47,18.6512,43.0806,298.996,79.2672,31.3048,87.55,3.98783,5.612351,190.22534,-0.5508,3.3624
15:37:48,18.6544,43.0811,299.221,79.2672,31.3044,98.56,3.99995,5.612811,190.2835659,-0.8136,3.2292
15:37:49,18.6562,43.0795,299.476,79.2672,31.3026,98.56,4.00612,5.612836,190.7964236,-0.99,3.4956
15:37:50,18.6553,43.0797,299.7,79.2672,31.303,98.56,3.99405,5.612777,190.3115181,-0.594,3.3192
15:37:51,18.6557,43.0789,299.858,79.2672,31.3023,98.56,3.99246,5.612734,190.9948055,-0.3744,3.1428
15:37:52,18.6552,43.08,299.941,79.2672,31.3033,98.56,4.0003,5.612803,190.4256821,-0.0648,3.582
15:37:53,18.6512,43.0791,300.061,79.2672,31.3036,98.56,4.00509,5.612232,190.3674299,0.0216,3.4956
15:37:54,18.6427,43.0805,300.248,79.2672,31.307,98.56,4.0174,5.61138,190.4256821,-0.6804,2.9232
15:37:55,18.6403,43.0832,300.54,79.2672,31.3097,98.56,4.01153,5.611406,190.3674299,-0.9468,3.0996
15:37:56,18.639,43.0822,300.862,79.2672,31.3093,98.56,3.99789,5.611151,190.3394727,-0.4176,3.2292
15:37:57,18.6428,43.0788,301.102,79.2672,31.3056,98.56,3.99951,5.611227,189.743634,-0.4176,3.3624
15:37:58,18.6431,43.0843,301.207,79.2672,31.3098,98.53,4.00276,5.611909,188.8356099,-0.2412,3.7584
15:37:59,18.6443,43.0932,301.267,79.2428,31.3163,98.56,3.98916,5.613085,188.6663356,-0.1548,3.4488
15:38:00,18.6448,43.0979,301.395,79.2672,31.3198,98.56,3.99797,5.61369,188.3836082,-0.7236,3.0996
15:38:01,18.6412,43.0921,301.672,79.2672,31.3163,98.56,4.00797,5.612608,188.7799496,-1.0764,3.0096
15:38:02,18.64,43.0841,301.986,79.2672,31.3105,98.56,4.00061,5.611552,188.9771178,-0.8136,3.1428
15:38:03,18.6412,43.088,302.263,79.2672,31.3131,98.56,3.99,5.612157,188.638517,-0.3312,3.2292
15:38:04,18.6418,43.0945,302.405,79.2428,31.318,98.56,3.97821,5.612983,188.043217,-0.0216,3.3624
15:38:05,18.6427,43.0903,302.51,79.2428,31.3145,98.56,3.98611,5.612608,187.9020508,-0.0648,3.4956
15:38:06,18.6393,43.0949,302.653,79.2428,31.319,98.56,3.99133,5.612745,187.3655896,-0.5508,3.4956
15:38:07,18.6306,43.101,302.862,79.2428,31.3259,98.53,3.99466,5.612396,187.6476102,-0.4176,2.9664
15:38:08,18.6255,43.1119,303.102,79.2428,31.3357,98.53,4.00376,5.613052,187.4511011,-0.5508,2.88
15:38:09,18.6188,43.1118,303.297,79.2428,31.3373,98.56,4.00709,5.612234,186.603625,-0.198,3.276
15:38:10,18.6199,43.1054,303.469,79.2428,31.3321,87.3,4.0039,5.611646,186.0686504,-0.0216,3.4488
15:38:11,18.624,43.104,303.626,79.2428,31.33,87.18,3.99762,5.611987,185.5917732,-0.198,3.2292
15:38:12,18.6238,43.1012,303.814,79.2428,31.3279,98.56,3.99779,5.611655,184.6368506,-0.5508,3.2292
15:38:13,18.6184,43.103,304.046,79.2428,31.3307,98.56,3.99546,5.611221,184.0461524,-0.5508,3.3624
15:38:14,18.6135,43.1033,304.293,79.2428,31.3322,98.56,4.00036,5.610676,183.8784478,-0.3312,2.88
15:38:15,18.6125,43.1019,304.487,79.2428,31.3314,98.56,4.00224,5.610403,182.3933677,-0.4176,3.2292
15:38:16,18.612,43.108,304.63,79.2184,31.3362,98.56,4.00052,5.611051,357.9988245,-0.0216,3.2292
15:38:17,18.6124,43.1195,304.764,79.2428,31.345,98.56,3.99584,5.612423,359.0075875,-0.0216,3.3624
15:38:18,18.6127,43.1179,304.944,79.2428,31.3436,98.56,4.00041,5.612278,359.1749123,-0.4176,3.1428
15:38:19,18.6125,43.1144,305.161,79.2184,31.341,98.56,3.99784,5.611869,359.986249,-0.594,3.3624
15:38:20,18.603,43.1098,305.393,79.2184,31.34,98.56,3.9792,5.610217,0.041252965,-0.1548,3.1428
15:38:21,18.602,43.1185,305.61,79.2184,31.3469,98.56,3.98532,5.611094,0.210848945,-0.504,3.1428
15:38:22,18.5899,43.1232,305.768,79.2184,31.3537,98.56,3.99282,5.610192,0.742574091,0.0216,3.1428
15:38:23,18.5888,43.1214,305.91,79.2184,31.3527,98.56,3.99579,5.609859,1.441713947,-0.2844,3.582
15:38:24,18.5782,43.1212,306.067,79.2184,31.3554,98.56,3.9966,5.608565,0.909895223,-0.504,2.9232
15:38:25,18.5718,43.1189,306.292,79.2184,31.3553,98.56,3.99552,5.607543,1.496735986,-0.8136,3.2292
15:38:26,18.5683,43.117,306.532,79.2184,31.3547,98.56,4.00038,5.606913,1.35689089,-0.1548,2.7468
15:38:27,18.571,43.1143,306.719,79.2184,31.3519,98.56,3.99144,5.606939,2.001175469,-0.2844,3.276
15:38:28,18.5702,43.1129,306.839,79.2184,31.3511,98.56,3.99437,5.606692,2.53329877,0.0648,3.4056
15:38:29,18.5684,43.1147,306.982,79.2184,31.3529,98.53,4.00681,5.606692,177.0192751,-0.4176,3.4956
15:38:30,18.5643,43.109,307.184,79.2184,31.3496,98.56,4.01012,5.605551,177.4942298,-0.1548,2.8368
15:38:31,18.5674,43.0967,307.424,79.194,31.3394,98.56,4.00695,5.604529,2.225927968,-0.594,2.6136
15:38:32,18.5717,43.0948,307.671,79.194,31.3368,98.56,3.99622,5.604836,177.27169,-0.8136,3.2292
15:38:33,18.5869,43.0916,307.866,79.2184,31.3303,98.56,3.98645,5.606317,176.9894405,-0.4176,3.1428
15:38:34,18.5903,43.0902,308.009,79.194,31.3282,87.5,3.9897,5.606564,177.2143278,-0.198,3.0564
15:38:35,18.5853,43.0888,308.128,79.194,31.3285,87.11,3.99796,5.605815,176.6818658,0.0648,2.7036
15:38:36,18.5816,43.0843,308.264,79.194,31.3261,98.56,3.99393,5.604853,176.2892235,-0.3744,3.0096
15:38:37,18.5766,43.0856,308.481,79.194,31.3284,98.56,3.9882,5.604411,176.456863,-0.6372,2.9232
15:38:38,18.5643,43.0865,308.75,79.194,31.3323,98.56,3.9953,5.603049,176.7668024,-0.594,2.5272
15:38:39,18.5583,43.0844,309.012,79.1696,31.3323,98.56,3.98864,5.602095,176.3167829,-0.4176,2.88
15:38:40,18.5536,43.0902,309.14,79.1696,31.338,98.56,4.0006,5.602198,175.7286551,-0.198,3.0096
15:38:41,18.5394,43.0886,309.23,79.194,31.3406,98.56,4.0095,5.600317,175.6160342,-0.1548,3.2292
15:38:42,18.5281,43.0877,309.379,79.1452,31.3428,98.56,4.00082,5.598862,175.6160342,-0.6804,3.0096
15:38:43,18.4776,43.094,309.626,79.1452,31.361,98.56,3.99805,5.59351,175.7562331,-0.4608,3.0996
15:38:44,18.4717,43.0836,309.896,79.194,31.3545,98.56,3.99605,5.59163,175.6160342,-0.6372,3.1428
15:38:45,18.4746,43.0781,310.091,79.1696,31.3495,98.56,3.98435,5.59135,175.1676767,-0.3312,3.186
15:38:46,18.4743,43.0728,310.196,79.1452,31.3456,98.56,3.98176,5.590729,174.8294894,-0.2412,3.3624
15:38:47,18.4434,43.0693,310.308,79.1696,31.351,98.56,3.99358,5.586605,174.5763065,-0.4176,3.0564
15:38:48,18.4215,43.0607,310.503,79.1452,31.3501,98.56,3.99258,5.583001,174.6614796,-0.5508,3.0564
15:38:49,18.3827,43.0581,310.795,79.1696,31.3583,98.53,3.98922,5.578063,174.8294894,-0.9468,2.5704
