Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
6:22:01,23.3802,35.564,77.397,81.2684,24.251,98.53,4.42609,5.215567,170.3981839,-3.582,1.3392
6:22:02,23.3826,35.5622,77.464,81.2196,24.2489,98.53,4.39687,5.215592,170.1424031,-3.186,1.7352
6:22:03,23.3818,35.5612,77.59,81.2928,24.2484,98.53,4.40325,5.215386,170.9950381,-3.672,1.1664
6:22:04,23.3691,35.5612,77.807,81.2928,24.2521,98.53,4.42417,5.214056,170.3981839,-3.8016,1.6056
6:22:05,23.3498,35.5616,78.045,81.3172,24.2581,98.53,4.39763,5.2121,171.3058438,-3.9348,1.3392
6:22:06,23.3332,35.561,78.246,81.2928,24.2624,98.53,4.41053,5.210283,169.404159,-3.9348,2.3508
6:22:07,23.3253,35.5603,78.38,81.2684,24.2642,98.53,4.42731,5.209367,171.3916174,-3.4956,0.99
6:22:08,23.3123,35.559,78.492,81.2928,24.267,98.56,4.42725,5.207849,172.3246401,-3.8016,0.504
6:22:09,23.3054,35.5586,78.611,81.2928,24.2687,98.53,4.42155,5.207065,171.1643901,-4.1112,1.4724
6:22:10,23.305,35.5568,78.775,81.2928,24.2675,98.53,4.40135,5.206809,170.172642,-3.9348,1.9548
6:22:11,23.2992,35.5561,78.961,81.3172,24.2686,98.53,4.40691,5.206107,171.0228822,-3.5388,1.296
6:22:12,23.2913,35.5551,79.132,81.244,24.2702,98.53,4.41748,5.205167,170.5120601,-3.9348,1.386
6:22:13,23.2907,35.5538,79.318,81.2928,24.2693,98.56,4.42793,5.204928,170.8534639,-3.9348,1.4724
6:22:14,23.2916,35.5522,79.475,81.3172,24.2678,98.53,4.43443,5.204829,170.7954255,-4.0644,1.0332
6:22:15,23.2883,35.5509,79.594,81.3172,24.2678,98.53,4.40812,5.204317,171.447244,-3.9348,0.8568
6:22:16,23.2872,35.5503,79.69,81.2928,24.2677,95.16,4.39816,5.204136,171.3058438,-4.1544,0.9
6:22:17,23.2819,35.5494,79.817,81.2928,24.2685,50.26,4.41359,5.203459,170.6537717,-3.672,1.2528
6:22:18,23.2728,35.5491,80.025,81.2928,24.271,98.53,4.42443,5.202477,172.5488989,-4.1976,-0.0216
6:22:19,23.2565,35.5483,80.256,81.3172,24.2751,98.53,4.41175,5.200679,171.2780211,-4.0644,0.8568
6:22:20,23.2483,35.5475,80.42,81.3172,24.2769,98.53,4.40998,5.199706,172.8030743,-3.8016,-0.3744
6:22:21,23.2434,35.5467,80.502,81.3416,24.2777,98.53,4.40253,5.199104,170.0865702,-4.1976,1.2528
6:22:22,23.2599,35.5444,80.532,81.3172,24.2712,98.53,4.38615,5.200531,170.0307277,-4.3308,1.0332
6:22:23,23.2663,35.5412,80.636,81.3416,24.2669,98.56,4.38952,5.200786,171.1643901,-4.5072,0.2412
6:22:24,23.2366,35.5426,80.837,81.3172,24.2766,98.53,4.38881,5.197875,170.0307277,-4.9464,0.99
6:22:25,23.217,35.543,81.09,81.3416,24.2826,98.53,4.3941,5.19588,170.9370226,-5.076,0.2412
6:22:26,23.2129,35.5415,81.336,81.366,24.2827,98.53,4.40084,5.19527,171.7576781,-5.0328,-0.0216
6:22:27,23.2118,35.5403,81.538,81.3416,24.2821,98.53,4.40751,5.195006,172.0701826,-4.8132,-0.2412
6:22:28,23.2228,35.5386,81.627,81.366,24.2776,98.53,4.40563,5.195938,170.37029,-5.6052,0.4176
6:22:29,23.2279,35.5375,81.627,81.3904,24.2752,98.56,4.39903,5.196325,170.4260755,-5.5152,0.198
6:22:30,23.2209,35.5363,81.672,81.366,24.2764,98.53,4.40724,5.195435,170.5120601,-5.2956,0.198
6:22:31,23.2098,35.5362,81.91,81.366,24.2795,98.53,4.39783,5.194272,170.9950381,-5.562,0.1548
6:22:32,23.2031,35.5352,82.298,81.3904,24.2807,98.53,4.39222,5.193464,172.2390671,-5.2524,-0.4608
6:22:33,23.2001,35.5342,82.618,81.366,24.2808,98.53,4.38861,5.193028,170.5701457,-5.6916,-0.1548
6:22:34,23.1979,35.5331,82.767,81.3904,24.2806,98.53,4.39009,5.192665,169.9446186,-5.7348,0.1116
6:22:35,23.2014,35.532,82.76,81.3904,24.2788,98.53,4.39618,5.192888,169.8887517,-5.2524,0.0216
6:22:36,23.2036,35.5309,82.805,81.3904,24.2773,98.53,4.39993,5.19297,169.8887517,-5.562,-0.1548
6:22:37,23.1997,35.5302,83.095,81.366,24.2779,98.53,4.40299,5.192484,170.2842693,-5.2956,-0.1548
6:22:38,23.1932,35.5295,83.476,81.3904,24.2793,98.53,4.39474,5.191726,170.7675637,-5.6484,-0.8136
6:22:39,23.1913,35.5284,83.722,81.366,24.279,98.53,4.3861,5.191412,168.0908763,-5.2524,0.6804
6:22:40,23.189,35.5276,83.863,81.3904,24.279,95.29,4.39651,5.191058,169.4904157,-5.562,-0.198
6:22:41,23.1744,35.5259,84.028,81.3904,24.282,49.26,4.41548,5.189319,168.1189817,-5.9544,0.6372
6:22:42,23.1276,35.5249,84.303,81.3904,24.2948,98.53,4.42796,5.184293,167.9760819,-5.9544,0.1548
6:22:43,23.1089,35.5245,84.572,81.3904,24.2999,98.53,4.4129,5.1823,169.1755775,-5.9544,-0.504
6:22:44,23.1051,35.5239,84.743,81.3904,24.3006,98.53,4.38643,5.181831,167.462415,-5.9544,0.1548
6:22:45,23.1192,35.5207,84.885,81.4148,24.2941,98.53,4.37777,5.182901,167.1452628,-5.6916,0.3744
6:22:46,23.0592,35.5195,85.109,81.4392,24.3106,98.53,4.39324,5.176478,167.5750857,-6.0876,0.1548
6:22:47,23.0261,35.518,85.392,81.4148,24.319,98.53,4.40714,5.172824,166.5992875,-5.4288,0.3744
6:22:48,23.0205,35.5164,85.638,81.4148,24.3194,98.53,4.41032,5.17205,164.6069007,-5.4288,1.5156
6:22:49,23.0058,35.516,85.847,81.4392,24.3234,98.53,4.40123,5.170462,165.7921622,-5.6916,0.3744
6:22:50,22.9846,35.5143,86.063,81.4636,24.3281,98.53,4.38223,5.168027,167.8049707,-5.562,-0.3744
6:22:51,22.9592,35.5131,86.317,81.3904,24.3346,98.53,4.36335,5.165238,167.6900533,-5.8248,-0.594
6:22:52,22.942,35.5113,86.563,81.4392,24.3382,98.53,4.37093,5.163207,166.5710141,-5.166,-0.2412
6:22:53,22.938,35.5102,86.734,81.4636,24.3385,98.53,4.37105,5.162648,166.3706484,-5.3424,-0.3744
6:22:54,22.9325,35.5079,86.869,81.4636,24.3383,98.53,4.36768,5.161784,167.5750857,-5.2956,-0.8568
6:22:55,22.8778,35.5084,87.1,81.488,24.3545,98.53,4.35845,5.156145,164.2571704,-5.2092,0.504
6:22:56,22.8535,35.5071,87.42,81.488,24.3605,98.53,4.33433,5.153441,165.2145636,-5.3424,0.0216
6:22:57,22.8418,35.5053,87.741,81.4636,24.3625,98.56,4.35203,5.151995,165.1576685,-4.9464,-0.2412
6:22:58,22.8388,35.5044,87.905,81.5124,24.3627,98.53,4.37281,5.151576,165.5343225,-4.8132,-0.504
6:22:59,22.8267,35.5044,88.01,81.488,24.3662,98.53,4.36602,5.150328,162.7392952,-4.9464,0.594
6:23:00,22.8334,35.5018,88.189,81.5124,24.3623,98.53,4.36585,5.150697,163.0917477,-4.8132,0.1548
6:23:01,22.7814,35.504,88.479,81.5368,24.3789,98.53,4.36685,5.145556,163.180356,-4.8132,0.3744
6:23:02,22.7669,35.5025,88.763,81.5368,24.3819,98.53,4.35506,5.143856,163.8209476,-4.4172,-0.3312
6:23:03,22.7652,35.5012,88.979,81.5124,24.3815,98.53,4.34099,5.143528,162.3597156,-4.8132,0.504
6:23:04,22.7663,35.5,89.173,81.5368,24.3802,95.53,4.33703,5.143503,161.6826465,-4.68,0.7704
6:23:05,22.7571,35.4987,89.404,81.5368,24.3819,48.89,4.34286,5.142379,161.4458966,-4.1544,0.504
6:23:06,22.7499,35.4975,89.665,81.5368,24.383,98.53,4.33434,5.141484,160.6170764,-4.284,0.9
6:23:07,22.7509,35.4965,89.881,81.5124,24.3819,98.53,4.33051,5.141459,160.8258828,-4.374,0.594
6:23:08,22.7527,35.4953,90.053,81.5368,24.3805,98.53,4.34601,5.141509,160.3812402,-4.2408,0.6372
6:23:09,22.7477,35.4945,90.217,81.5612,24.3813,98.53,4.34773,5.140885,159.8157625,-4.1544,0.6804
6:23:10,22.7466,35.4937,90.433,81.5368,24.3811,98.53,4.34805,5.14068,159.5469332,-4.2408,1.0764
6:23:11,22.746,35.4926,90.657,81.5368,24.3804,98.53,4.35605,5.140483,159.7253901,-4.2408,0.9
6:23:12,22.7449,35.4917,90.896,81.5368,24.38,98.53,4.3472,5.140261,159.517578,-4.1112,0.7704
6:23:13,22.7444,35.4901,91.142,81.5124,24.379,98.53,4.34488,5.140015,159.3976525,-3.9348,0.7236
6:23:14,22.7422,35.4897,91.373,81.5368,24.3793,98.53,4.3516,5.139744,158.1659225,-3.9348,1.2096
6:23:15,22.7408,35.4888,91.56,81.5368,24.379,98.53,4.35962,5.13949,158.858037,-4.1544,0.99
6:23:16,22.7404,35.4879,91.731,81.5368,24.3785,98.53,4.3585,5.139342,158.9169987,-3.9348,0.6372
6:23:17,22.7416,35.4873,91.895,81.5368,24.3777,98.53,4.33646,5.1394,160.796763,-3.9348,-0.3744
6:23:18,22.7436,35.4866,92.029,81.5368,24.3766,98.53,4.33642,5.139523,158.3164489,-3.9348,0.9
6:23:19,22.7409,35.4857,92.208,81.5124,24.3766,98.53,4.33914,5.139129,159.0373065,-3.9348,0.504
6:23:20,22.7415,35.485,92.491,81.5368,24.3759,98.53,4.34318,5.139113,158.3780945,-4.0212,1.1196
6:23:21,22.7416,35.4842,92.827,81.5124,24.3752,98.53,4.36027,5.139031,158.4963807,-3.9348,0.8568
6:23:22,22.7404,35.4834,93.11,81.5368,24.375,98.53,4.37097,5.138826,158.8875208,-4.284,0.6372
6:23:23,22.7403,35.4825,93.192,81.5368,24.3743,98.53,4.35426,5.138694,158.0152375,-4.0212,0.8568
6:23:24,22.7412,35.4818,93.207,81.5124,24.3736,98.53,4.34261,5.138711,156.8636872,-3.9348,1.9116
6:23:25,22.7417,35.4811,93.326,81.5124,24.3729,98.56,4.33084,5.138678,157.6836601,-4.0644,1.4724
6:23:26,22.7386,35.4805,93.617,81.5124,24.3734,98.53,4.35329,5.138284,157.5919668,-3.8016,1.4292
6:23:27,22.7336,35.4796,93.908,81.5124,24.3741,98.53,4.35888,5.137652,157.5002129,-3.6252,1.2096
6:23:28,22.7306,35.4787,94.079,81.5124,24.3743,95.6,4.32941,5.137234,156.0386688,-3.4488,2.2212
6:23:29,22.7306,35.4782,94.221,81.5124,24.3739,47.59,4.30995,5.137185,158.4963807,-3.7152,0.6804
6:23:30,22.7271,35.4775,94.408,81.488,24.3743,98.53,4.3179,5.136734,157.2891956,-3.9348,1.6488
6:23:31,22.725,35.477,94.653,81.5124,24.3746,98.53,4.34017,5.136463,158.0745425,-3.9348,1.1664
6:23:32,22.7256,35.4764,94.877,81.5124,24.3739,98.53,4.34418,5.136447,157.1972396,-3.582,1.5156
6:23:33,22.7255,35.4757,95.019,81.488,24.3735,98.53,4.34311,5.136365,158.4963807,-3.8016,0.6372
6:23:34,22.7266,35.475,95.1,81.5124,24.3726,98.56,4.34966,5.136389,156.6516755,-3.8016,2.1312
6:23:35,22.7251,35.4747,95.205,81.5124,24.3728,98.53,4.34856,5.136192,157.38109,-3.3192,0.99
6:23:36,22.7208,35.4743,95.391,81.4636,24.3737,98.53,4.33469,5.1357,157.1972396,-3.672,1.692
6:23:37,22.7187,35.4737,95.673,81.4636,24.3739,98.53,4.31935,5.135421,157.6836601,-3.672,1.296
6:23:38,22.7219,35.473,96.009,81.5124,24.3724,98.53,4.32705,5.135676,157.8643924,-3.6252,1.2528
6:23:39,22.7197,35.4723,96.27,81.488,24.3725,98.53,4.34416,5.13538,157.5622154,-3.672,1.2528
6:23:40,22.7188,35.4718,96.382,81.488,24.3724,98.53,4.33912,5.135225,157.0156303,-3.8448,1.8252
6:23:41,22.7162,35.4717,96.516,81.488,24.3731,98.53,4.35121,5.134938,157.8049993,-3.9348,1.0764
6:23:42,22.7147,35.4711,96.687,81.4636,24.373,98.53,4.34878,5.134716,157.1674027,-3.672,1.782
6:23:43,22.7128,35.4709,96.865,81.4636,24.3734,98.53,4.31654,5.134495,157.1375592,-3.672,1.2528
6:23:44,22.7131,35.4702,97.044,81.488,24.3728,98.53,4.33355,5.134445,157.5622154,-3.672,1.6056
6:23:45,22.7125,35.4697,97.282,81.4636,24.3726,98.53,4.35437,5.134331,157.0455006,-3.9348,1.8684
6:23:46,22.7047,35.4695,97.558,81.4636,24.3747,98.53,4.36172,5.133502,156.7714411,-3.8016,1.7352
6:23:47,22.7042,35.4691,97.856,81.4636,24.3745,98.53,4.33853,5.133412,157.1375592,-3.582,1.6488
6:23:48,22.701,35.4687,98.14,81.4636,24.3751,98.53,4.32727,5.133027,156.3768031,-3.7584,2.1312
6:23:49,22.7004,35.4683,98.393,81.4392,24.375,98.53,4.3299,5.132928,156.2241254,-3.672,1.692
6:23:50,22.7039,35.4676,98.571,81.4392,24.3735,98.53,4.32057,5.133224,156.681627,-3.3624,1.4724
6:23:51,22.705,35.4671,98.661,81.4392,24.3728,98.53,4.33749,5.133273,156.5892547,-3.4956,1.1664
6:23:52,22.6967,35.4673,98.773,81.4392,24.3753,95.73,4.33409,5.132428,156.2241254,-3.4056,1.8252
6:23:53,22.6944,35.4668,98.959,81.4392,24.3756,46.5,4.3371,5.132141,156.4668245,-3.5388,1.7352
6:23:54,22.6947,35.4665,99.242,81.4392,24.3753,98.53,4.34762,5.132149,156.9234886,-3.4488,1.2528
6:23:55,22.6957,35.4659,99.6,81.4148,24.3746,98.53,4.3413,5.132182,156.8636872,-3.3192,1.5156
6:23:56,22.6929,35.4656,99.95,81.4148,24.3751,98.53,4.34697,5.131871,156.9857534,-3.0996,1.296
6:23:57,22.6921,35.4652,100.121,81.3904,24.375,98.53,4.35624,5.13174,155.7951652,-2.9232,2.2212
6:23:58,22.6905,35.4648,100.151,81.366,24.3752,98.53,4.34208,5.131526,155.8855917,-3.0996,2.0448
6:23:59,22.6897,35.4648,100.24,81.3904,24.3754,98.53,4.32788,5.131444,156.5293031,-3.0564,1.7352
6:24:00,22.6881,35.4644,100.478,81.3904,24.3756,98.53,4.32802,5.13124,156.4668245,-2.8368,2.088
6:24:01,22.6789,35.4642,100.754,81.366,24.3781,98.53,4.33654,5.130264,156.8337765,-2.7036,1.6056
6:24:02,22.6698,35.4637,100.97,81.366,24.3803,98.53,4.33856,5.129263,156.9857534,-3.0096,1.9116
6:24:03,22.6544,35.4641,101.164,81.366,24.385,98.53,4.3345,5.127713,156.5592823,-2.7468,2.088
6:24:04,22.6296,35.4648,101.409,81.3904,24.3926,98.53,4.34022,5.125221,156.8337765,-2.8368,2.088
6:24:05,22.5793,35.4652,101.64,81.366,24.4073,98.53,4.34896,5.120049,157.1077092,-2.8368,2.1312
6:24:06,22.5428,35.467,101.842,81.366,24.4191,98.53,4.33841,5.116477,157.2593788,-2.8368,2.0016
6:24:07,22.5245,35.467,102.021,81.3904,24.4243,98.53,4.33058,5.114576,156.9234886,-2.3076,1.9548
6:24:08,22.516,35.4672,102.192,81.3904,24.4269,98.53,4.33511,5.113716,158.3460421,-2.5704,1.4292
6:24:09,22.5004,35.4682,102.334,81.4148,24.4321,98.53,4.34274,5.112234,158.2572442,-2.9664,1.386
6:24:10,22.4882,35.4671,102.452,81.3904,24.4347,98.53,4.33578,5.110817,158.2251648,-2.8368,1.8252
6:24:11,22.4797,35.4672,102.646,81.3904,24.4373,98.53,4.33121,5.109966,157.9855758,-2.7468,2.0448
6:24:12,22.4635,35.4678,102.922,81.366,24.4423,98.53,4.32319,5.108353,157.8049993,-2.7036,2.2212
6:24:13,22.4515,35.4677,103.243,81.366,24.4456,98.53,4.31362,5.1071,158.8875208,-2.8368,1.692
6:24:14,22.442,35.4671,103.504,81.3904,24.4479,98.53,4.30249,5.106053,158.1955467,-2.2212,2.1312
6:24:15,22.4319,35.4673,103.653,81.366,24.4509,98.53,4.30318,5.10503,157.4704418,-2.7036,2.4408
6:24:16,22.4377,35.4667,103.75,81.3904,24.4488,95.85,4.31989,5.10557,159.2163613,-2.8368,0.9
6:24:17,22.4285,35.4651,103.899,81.3904,24.4502,45.4,4.33378,5.104416,157.9237605,-3.186,2.2212
6:24:18,22.3903,35.4666,104.175,81.3904,24.4622,98.53,4.3247,5.100635,158.7965935,-2.7036,1.6056
6:24:19,22.3502,35.4665,104.451,81.366,24.4735,98.53,4.31971,5.096447,158.646564,-2.4408,1.6056
6:24:20,22.3284,35.4663,104.704,81.366,24.4795,98.53,4.32393,5.094174,158.7670916,-2.5704,1.782
6:24:21,22.3241,35.4653,104.898,81.3416,24.48,98.53,4.32962,5.09361,158.7670916,-2.4408,1.6056
6:24:22,22.3104,35.4632,105.099,81.366,24.4823,98.53,4.31088,5.091917,158.70807,-2.8368,1.4292
6:24:23,22.2524,35.4619,105.337,81.366,24.4977,98.53,4.31762,5.085729,158.1362922,-2.8368,1.6488
6:24:24,22.2411,35.4604,105.516,81.366,24.4997,98.53,4.32906,5.084365,158.1362922,-2.6604,1.782
6:24:25,22.2288,35.4596,105.673,81.3904,24.5026,98.53,4.31676,5.082984,158.2251648,-2.5704,1.782
6:24:26,22.2171,35.4574,105.874,81.366,24.5043,98.53,4.30844,5.081497,158.8875208,-2.5704,1.3392
6:24:27,22.2089,35.4565,106.142,81.366,24.5059,98.53,4.30514,5.080542,158.2868496,-2.7036,1.2528
6:24:28,22.202,35.4556,106.448,81.366,24.5071,98.53,4.28851,5.079717,158.5283999,-2.7036,1.2528
6:24:29,22.1996,35.4546,106.679,81.3416,24.5071,98.53,4.29942,5.079357,158.2251648,-2.4408,1.5156
6:24:30,22.1986,35.454,106.836,81.3416,24.5069,98.53,4.30217,5.079186,157.5324576,-2.5272,1.692
6:24:31,22.1992,35.4534,106.97,81.366,24.5063,98.53,4.29162,5.079178,157.2295555,-2.7468,1.5588
6:24:32,22.1975,35.4529,107.141,81.366,24.5064,98.53,4.29316,5.078933,157.1077092,-2.2644,2.0448
6:24:33,22.193,35.4516,107.358,81.3416,24.5066,98.53,4.29624,5.078312,157.5324576,-2.2212,1.7352
6:24:34,22.1915,35.4506,107.552,81.3416,24.5063,98.53,4.30445,5.078035,156.7714411,-2.2212,1.692
6:24:35,22.19,35.4501,107.775,81.3416,24.5064,98.53,4.30468,5.077839,157.4108804,-2.3508,1.5156
6:24:36,22.1879,35.449,108.081,81.3172,24.5062,98.53,4.30238,5.077496,157.3488098,-2.2212,1.5588
6:24:37,22.1839,35.4479,108.424,81.3172,24.5064,98.56,4.29489,5.076941,156.5892547,-1.9548,1.782
6:24:38,22.1818,35.447,108.663,81.3416,24.5064,98.53,4.28322,5.076622,156.2842167,-2.088,2.0016
6:24:39,22.1834,35.4465,108.745,81.3172,24.5055,98.53,4.2858,5.076729,156.5293031,-1.9548,1.6488
6:24:40,22.183,35.4457,108.775,81.3416,24.5051,96.02,4.28583,5.07659,155.7624954,-2.088,1.8684
6:24:41,22.185,35.4455,108.924,81.3172,24.5043,44.54,4.28579,5.07677,156.2842167,-2.3508,1.6488
6:24:42,22.1791,35.4444,109.215,81.2928,24.5052,98.53,4.2797,5.076043,155.7951652,-2.1744,2.2644
6:24:43,22.1743,35.4439,109.566,81.2928,24.5061,98.53,4.28023,5.07548,155.6090865,-2.0016,2.088
6:24:44,22.1731,35.4433,109.826,81.2928,24.506,98.53,4.27911,5.075292,155.9784635,-1.9548,1.9116
6:24:45,22.1724,35.4426,110.005,81.2928,24.5057,98.53,4.27129,5.075145,155.4252535,-1.8252,2.1312
6:24:46,22.1678,35.4419,110.155,81.2684,24.5064,98.53,4.27701,5.074582,155.4882403,-1.9548,2.0016
6:24:47,22.1641,35.4411,110.349,81.2928,24.5068,98.53,4.26406,5.0741,154.7784236,-1.8252,2.6136
6:24:48,22.1572,35.4408,110.58,81.2928,24.5086,98.53,4.25135,5.073366,154.4359381,-1.9116,2.79
6:24:49,22.1529,35.4401,110.737,81.2928,24.5092,98.53,4.273,5.072827,155.2714326,-1.8684,1.782
6:24:50,22.147,35.44,110.878,81.2928,24.5108,98.53,4.28543,5.072206,154.6846537,-1.9548,2.3508
6:24:51,22.1454,35.4401,111.072,81.2684,24.5114,98.53,4.28035,5.072068,155.3017074,-1.9548,1.9548
6:24:52,22.1423,35.4402,111.341,81.2684,24.5123,98.53,4.27805,5.071774,155.70216,-1.9548,1.8252
6:24:53,22.1394,35.4403,111.647,81.2684,24.5132,98.53,4.26642,5.071497,155.023911,-1.692,2.394
6:24:54,22.1356,35.4407,111.856,81.244,24.5146,98.56,4.25479,5.071154,155.056774,-2.088,2.1312
6:24:55,22.1321,35.4406,111.997,81.244,24.5155,98.53,4.25908,5.070787,155.5486779,-1.8252,2.0448
6:24:56,22.1211,35.4393,112.124,81.2684,24.5176,98.53,4.25589,5.069481,155.1780387,-1.8252,2.484
6:24:57,22.1163,35.4382,112.311,81.244,24.5181,98.53,4.24834,5.068861,155.4554911,-1.8252,2.2212
6:24:58,22.1024,35.4362,112.549,81.244,24.5205,98.53,4.2481,5.067172,155.3017074,-1.5588,2.2212
6:24:59,22.0901,35.4333,112.758,81.244,24.5218,98.56,4.25176,5.065524,155.2714326,-1.5588,2.2644
6:25:00,22.0857,35.4323,112.885,81.2684,24.5222,98.53,4.24547,5.064945,155.023911,-1.5588,2.4408
6:25:01,22.0857,35.4318,113.034,81.2196,24.5218,98.53,4.23355,5.064887,155.056774,-1.4724,2.6604
6:25:02,22.084,35.4311,113.243,81.244,24.5218,98.53,4.24846,5.064635,154.9328597,-1.692,3.0096
6:25:03,22.0826,35.4307,113.512,81.244,24.5219,98.53,4.2567,5.064439,155.6719815,-1.4292,2.1312
6:25:04,22.0808,35.43,113.758,81.2196,24.5219,96.21,4.25699,5.064178,154.9632176,-1.7352,3.0096
6:25:05,22.0799,35.4295,113.922,81.2196,24.5218,43.88,4.24781,5.064031,156.1915644,-1.782,1.9116
6:25:06,22.0797,35.429,114.041,81.2196,24.5214,98.53,4.23455,5.063958,156.4993171,-2.3508,1.9548
6:25:07,22.0795,35.4286,114.161,81.2196,24.5212,98.53,4.24531,5.063893,155.91823,-1.9548,2.3508
6:25:08,22.0778,35.4283,114.332,81.2196,24.5215,98.53,4.24951,5.063689,156.4993171,-2.1312,2.6136
6:25:09,22.0699,35.427,114.549,81.2196,24.5227,98.53,4.24352,5.06271,156.2842167,-2.0448,2.1744
6:25:10,22.0672,35.4265,114.78,81.2196,24.5231,98.53,4.22781,5.062376,156.2541745,-1.9548,2.394
6:25:11,22.0647,35.4264,115.026,81.1952,24.5237,98.53,4.24146,5.062107,156.5293031,-1.9548,2.394
6:25:12,22.0617,35.4257,115.242,81.1952,24.524,98.53,4.25513,5.061724,156.0712683,-1.8252,2.3508
6:25:13,22.0565,35.4247,115.414,81.1952,24.5247,98.53,4.25161,5.061063,156.1314303,-1.9548,2.6136
6:25:14,22.0555,35.4241,115.541,81.1708,24.5245,98.53,4.23306,5.060884,155.7951652,-1.8252,2.88
6:25:15,22.0476,35.4234,115.705,81.1708,24.5262,98.56,4.22166,5.059979,156.2842167,-1.9548,2.4408
6:25:16,22.0474,35.423,115.944,81.1708,24.5259,98.56,4.2512,5.059913,156.7415098,-1.8252,2.088
6:25:17,22.0468,35.4227,116.227,81.1708,24.5259,98.53,4.25941,5.059832,156.7115718,-2.088,2.1312
6:25:18,22.0449,35.4226,116.458,81.1708,24.5264,98.53,4.24765,5.059636,156.2541745,-2.088,2.3508
6:25:19,22.0492,35.4267,116.615,81.1708,24.5283,98.53,4.242,5.060607,156.5293031,-2.2212,2.2644
6:25:20,22.054,35.4299,116.772,81.1464,24.5294,98.53,4.24703,5.061521,156.7415098,-1.8252,2.0016
6:25:21,22.0541,35.43,116.973,81.1464,24.5294,98.53,4.24044,5.061545,156.8636872,-1.9548,2.1744
6:25:22,22.0558,35.4314,117.182,81.1464,24.53,98.53,4.22303,5.06192,156.4068171,-1.9548,2.484
6:25:23,22.0552,35.4317,117.406,81.1464,24.5304,98.53,4.24188,5.061904,157.1375592,-1.9548,2.1312
6:25:24,22.0552,35.4316,117.675,81.1464,24.5303,81.81,4.23934,5.061896,157.0156303,-1.9548,2.0016
6:25:25,22.0545,35.4313,117.913,81.1464,24.5303,62.42,4.2382,5.061798,157.0455006,-1.9548,1.9548
6:25:26,22.0475,35.4315,118.077,81.122,24.5324,98.53,4.23741,5.061105,156.2541745,-2.088,2.6136
6:25:27,22.0443,35.4314,118.189,81.122,24.5332,98.53,4.22833,5.060755,157.1077092,-2.088,2.1312
6:25:28,22.0438,35.4312,118.339,81.0976,24.5332,96.29,4.23378,5.060698,157.1674027,-1.9548,2.2212
6:25:29,22.0377,35.4313,118.585,81.0731,24.535,42.56,4.241,5.060086,157.0778526,-1.9548,2.484
6:25:30,22.0314,35.4314,118.846,81.0731,24.5369,98.53,4.24425,5.05945,156.3442802,-1.9548,2.79
6:25:31,22.0304,35.4311,119.07,81.0731,24.5369,98.53,4.22704,5.05932,157.0156303,-1.8252,2.1312
6:25:32,22.0288,35.4309,119.249,81.0976,24.5372,98.53,4.21387,5.059132,157.4406643,-1.9548,1.8684
6:25:33,22.0295,35.4306,119.428,81.0976,24.5368,98.53,4.22328,5.059181,157.4108804,-1.8252,2.5704
6:25:34,22.0265,35.4304,119.629,81.0976,24.5375,98.53,4.23964,5.058855,157.8643924,-1.9548,2.1312
6:25:35,22.0245,35.4299,119.861,81.0731,24.5376,98.56,4.22653,5.058586,157.2593788,-1.8252,2.4408
6:25:36,22.0174,35.4288,120.092,81.0731,24.5388,98.53,4.22314,5.05773,157.4406643,-1.782,2.0016
6:25:37,22.0142,35.4278,120.271,81.0487,24.5389,98.53,4.23151,5.057274,157.319006,-1.7352,2.4408
6:25:38,22.0077,35.4268,120.375,81.0487,24.54,98.53,4.24408,5.056467,157.4704418,-1.8252,2.5704
6:25:39,22.0099,35.4262,120.48,81.0487,24.5389,98.53,4.23463,5.05663,157.5919668,-1.8252,2.5272
6:25:40,21.9968,35.4245,120.659,81.0731,24.5413,98.53,4.23565,5.055057,157.8643924,-1.692,2.5272
6:25:41,21.981,35.422,120.965,81.0487,24.5438,98.53,4.24363,5.053117,158.5283999,-1.9548,1.7352
6:25:42,21.968,35.4202,121.293,81.0487,24.5461,98.53,4.22729,5.05156,158.6170319,-1.8252,1.782
6:25:43,21.9672,35.4197,121.547,81.0487,24.546,98.53,4.2342,5.051414,158.0448931,-1.5588,2.3508
6:25:44,21.9659,35.4192,121.659,81.0487,24.546,98.56,4.24778,5.051218,157.6836601,-1.7352,2.484
6:25:45,21.9669,35.4193,121.748,81.0243,24.5458,98.53,4.22494,5.051349,157.2891956,-1.782,2.7468
6:25:46,21.9699,35.4193,121.874,81.0243,24.5449,98.53,4.22615,5.051667,157.8049993,-1.9548,2.1312
6:25:47,21.9597,35.4178,122.091,80.9999,24.5466,98.56,4.23773,5.050412,158.0152375,-1.692,2.088
6:25:48,21.9582,35.4176,122.322,81.0243,24.5469,98.56,4.23661,5.050249,158.4372497,-1.9548,2.1312
6:25:49,21.9567,35.4172,122.545,80.9999,24.5471,98.56,4.24758,5.050053,157.4704418,-1.8252,2.3508
6:25:50,21.9557,35.4169,122.777,80.9999,24.5471,98.56,4.23569,5.049931,157.834699,-1.9548,2.088
